bundle_idx,file_id,start_idx,end_idx,start_time,end_time,bundle_path
2787,file_10,8670,8700,2024-06-13 15:02:45.675,2024-06-13 15:02:48.601,./eeg_bundles\bundles\bundles\bundle_2787.npy
2788,file_10,8700,8730,2024-06-13 15:02:48.662,2024-06-13 15:02:51.639,./eeg_bundles\bundles\bundles\bundle_2788.npy
2789,file_10,8730,8760,2024-06-13 15:02:51.700,2024-06-13 15:02:54.517,./eeg_bundles\bundles\bundles\bundle_2789.npy
2790,file_10,8760,8790,2024-06-13 15:02:54.650,2024-06-13 15:02:57.625,./eeg_bundles\bundles\bundles\bundle_2790.npy
2791,file_10,8790,8820,2024-06-13 15:02:57.722,2024-06-13 15:03:00.557,./eeg_bundles\bundles\bundles\bundle_2791.npy
2792,file_10,8820,8850,2024-06-13 15:03:00.689,2024-06-13 15:03:03.624,./eeg_bundles\bundles\bundles\bundle_2792.npy
2793,file_10,8850,8880,2024-06-13 15:03:03.686,2024-06-13 15:03:06.565,./eeg_bundles\bundles\bundles\bundle_2793.npy
2794,file_10,8880,8910,2024-06-13 15:03:06.679,2024-06-13 15:03:09.535,./eeg_bundles\bundles\bundles\bundle_2794.npy
2795,file_10,8910,8940,2024-06-13 15:03:09.652,2024-06-13 15:03:12.585,./eeg_bundles\bundles\bundles\bundle_2795.npy
2796,file_10,8940,8970,2024-06-13 15:03:12.651,2024-06-13 15:03:15.515,./eeg_bundles\bundles\bundles\bundle_2796.npy
2797,file_10,8970,9000,2024-06-13 15:03:15.678,2024-06-13 15:03:18.596,./eeg_bundles\bundles\bundles\bundle_2797.npy
2798,file_10,9000,9030,2024-06-13 15:03:18.657,2024-06-13 15:03:21.561,./eeg_bundles\bundles\bundles\bundle_2798.npy
2799,file_10,9030,9060,2024-06-13 15:03:21.656,2024-06-13 15:03:24.458,./eeg_bundles\bundles\bundles\bundle_2799.npy
2800,file_10,9060,9090,2024-06-13 15:03:24.616,2024-06-13 15:03:27.588,./eeg_bundles\bundles\bundles\bundle_2800.npy
2801,file_10,9090,9120,2024-06-13 15:03:27.689,2024-06-13 15:03:30.588,./eeg_bundles\bundles\bundles\bundle_2801.npy
2802,file_10,9120,9150,2024-06-13 15:03:30.678,2024-06-13 15:03:33.590,./eeg_bundles\bundles\bundles\bundle_2802.npy
2803,file_10,9150,9180,2024-06-13 15:03:33.648,2024-06-13 15:03:36.598,./eeg_bundles\bundles\bundles\bundle_2803.npy
2804,file_10,9180,9210,2024-06-13 15:03:36.633,2024-06-13 15:03:39.495,./eeg_bundles\bundles\bundles\bundle_2804.npy
2805,file_10,9210,9240,2024-06-13 15:03:39.631,2024-06-13 15:03:42.712,./eeg_bundles\bundles\bundles\bundle_2805.npy
2806,file_10,9240,9270,2024-06-13 15:03:42.750,2024-06-13 15:03:45.511,./eeg_bundles\bundles\bundles\bundle_2806.npy
2807,file_10,9270,9300,2024-06-13 15:03:45.611,2024-06-13 15:03:48.562,./eeg_bundles\bundles\bundles\bundle_2807.npy
2808,file_10,9300,9330,2024-06-13 15:03:48.686,2024-06-13 15:03:51.646,./eeg_bundles\bundles\bundles\bundle_2808.npy
2809,file_10,9330,9360,2024-06-13 15:03:51.682,2024-06-13 15:03:54.559,./eeg_bundles\bundles\bundles\bundle_2809.npy
2810,file_10,9360,9390,2024-06-13 15:03:54.654,2024-06-13 15:03:57.596,./eeg_bundles\bundles\bundles\bundle_2810.npy
2811,file_10,9390,9420,2024-06-13 15:03:57.709,2024-06-13 15:04:00.580,./eeg_bundles\bundles\bundles\bundle_2811.npy
2812,file_10,9420,9450,2024-06-13 15:04:00.654,2024-06-13 15:04:03.616,./eeg_bundles\bundles\bundles\bundle_2812.npy
2813,file_10,9450,9480,2024-06-13 15:04:03.646,2024-06-13 15:04:06.605,./eeg_bundles\bundles\bundles\bundle_2813.npy
2814,file_10,9480,9510,2024-06-13 15:04:06.685,2024-06-13 15:04:09.678,./eeg_bundles\bundles\bundles\bundle_2814.npy
2815,file_10,9510,9540,2024-06-13 15:04:09.694,2024-06-13 15:04:12.621,./eeg_bundles\bundles\bundles\bundle_2815.npy
2816,file_10,9540,9570,2024-06-13 15:04:12.762,2024-06-13 15:04:15.360,./eeg_bundles\bundles\bundles\bundle_2816.npy
2817,file_10,9570,9600,2024-06-13 15:04:15.444,2024-06-13 15:04:18.006,./eeg_bundles\bundles\bundles\bundle_2817.npy
2818,file_10,9600,9630,2024-06-13 15:04:28.767,2024-06-13 15:04:31.660,./eeg_bundles\bundles\bundles\bundle_2818.npy
2819,file_10,9630,9660,2024-06-13 15:04:31.760,2024-06-13 15:04:34.591,./eeg_bundles\bundles\bundles\bundle_2819.npy
2820,file_10,9660,9690,2024-06-13 15:04:34.658,2024-06-13 15:04:37.574,./eeg_bundles\bundles\bundles\bundle_2820.npy
2821,file_10,9690,9720,2024-06-13 15:04:37.678,2024-06-13 15:04:40.507,./eeg_bundles\bundles\bundles\bundle_2821.npy
2822,file_10,9720,9750,2024-06-13 15:04:40.645,2024-06-13 15:04:43.637,./eeg_bundles\bundles\bundles\bundle_2822.npy
2823,file_10,9750,9780,2024-06-13 15:04:43.638,2024-06-13 15:04:46.620,./eeg_bundles\bundles\bundles\bundle_2823.npy
2824,file_10,9780,9810,2024-06-13 15:04:46.681,2024-06-13 15:04:49.518,./eeg_bundles\bundles\bundles\bundle_2824.npy
2825,file_10,9810,9840,2024-06-13 15:04:49.621,2024-06-13 15:04:52.627,./eeg_bundles\bundles\bundles\bundle_2825.npy
2826,file_10,9840,9870,2024-06-13 15:04:52.727,2024-06-13 15:04:55.594,./eeg_bundles\bundles\bundles\bundle_2826.npy
2827,file_10,9870,9900,2024-06-13 15:04:55.661,2024-06-13 15:04:58.610,./eeg_bundles\bundles\bundles\bundle_2827.npy
2828,file_10,9900,9930,2024-06-13 15:04:58.675,2024-06-13 15:05:01.575,./eeg_bundles\bundles\bundles\bundle_2828.npy
2829,file_10,9930,9960,2024-06-13 15:05:01.710,2024-06-13 15:05:04.540,./eeg_bundles\bundles\bundles\bundle_2829.npy
2830,file_10,9960,9990,2024-06-13 15:05:04.641,2024-06-13 15:05:07.586,./eeg_bundles\bundles\bundles\bundle_2830.npy
2831,file_10,9990,10020,2024-06-13 15:05:07.652,2024-06-13 15:05:10.572,./eeg_bundles\bundles\bundles\bundle_2831.npy
2832,file_10,10020,10050,2024-06-13 15:05:10.684,2024-06-13 15:05:13.551,./eeg_bundles\bundles\bundles\bundle_2832.npy
2833,file_10,10050,10080,2024-06-13 15:05:13.645,2024-06-13 15:05:16.552,./eeg_bundles\bundles\bundles\bundle_2833.npy
2834,file_10,10080,10110,2024-06-13 15:05:16.709,2024-06-13 15:05:19.539,./eeg_bundles\bundles\bundles\bundle_2834.npy
2835,file_10,10110,10140,2024-06-13 15:05:19.659,2024-06-13 15:05:22.610,./eeg_bundles\bundles\bundles\bundle_2835.npy
2836,file_10,10140,10170,2024-06-13 15:05:22.708,2024-06-13 15:05:25.558,./eeg_bundles\bundles\bundles\bundle_2836.npy
2837,file_10,10170,10200,2024-06-13 15:05:25.658,2024-06-13 15:05:28.625,./eeg_bundles\bundles\bundles\bundle_2837.npy
2838,file_10,10200,10230,2024-06-13 15:05:28.657,2024-06-13 15:05:31.579,./eeg_bundles\bundles\bundles\bundle_2838.npy
2839,file_10,10230,10260,2024-06-13 15:05:31.688,2024-06-13 15:05:34.485,./eeg_bundles\bundles\bundles\bundle_2839.npy
2840,file_10,10260,10290,2024-06-13 15:05:34.632,2024-06-13 15:05:37.602,./eeg_bundles\bundles\bundles\bundle_2840.npy
2841,file_10,10290,10320,2024-06-13 15:05:37.729,2024-06-13 15:05:40.643,./eeg_bundles\bundles\bundles\bundle_2841.npy
2842,file_10,10320,10350,2024-06-13 15:05:40.679,2024-06-13 15:05:43.627,./eeg_bundles\bundles\bundles\bundle_2842.npy
2843,file_10,10350,10380,2024-06-13 15:05:43.655,2024-06-13 15:05:46.127,./eeg_bundles\bundles\bundles\bundle_2843.npy
2844,file_10,10380,10410,2024-06-13 15:05:46.196,2024-06-13 15:05:48.944,./eeg_bundles\bundles\bundles\bundle_2844.npy
2845,file_10,10410,10440,2024-06-13 15:05:49.252,2024-06-13 15:05:52.441,./eeg_bundles\bundles\bundles\bundle_2845.npy
2846,file_10,10440,10470,2024-06-13 15:05:52.573,2024-06-13 15:05:55.578,./eeg_bundles\bundles\bundles\bundle_2846.npy
2847,file_10,10470,10500,2024-06-13 15:05:55.674,2024-06-13 15:05:58.625,./eeg_bundles\bundles\bundles\bundle_2847.npy
2848,file_10,10500,10530,2024-06-13 15:05:58.682,2024-06-13 15:06:01.582,./eeg_bundles\bundles\bundles\bundle_2848.npy
2849,file_10,10530,10560,2024-06-13 15:06:01.687,2024-06-13 15:06:04.486,./eeg_bundles\bundles\bundles\bundle_2849.npy
2850,file_10,10560,10590,2024-06-13 15:06:04.588,2024-06-13 15:06:07.583,./eeg_bundles\bundles\bundles\bundle_2850.npy
2851,file_10,10590,10620,2024-06-13 15:06:07.678,2024-06-13 15:06:10.614,./eeg_bundles\bundles\bundles\bundle_2851.npy
2852,file_10,10620,10650,2024-06-13 15:06:10.691,2024-06-13 15:06:13.636,./eeg_bundles\bundles\bundles\bundle_2852.npy
2853,file_10,10650,10680,2024-06-13 15:06:13.690,2024-06-13 15:06:16.582,./eeg_bundles\bundles\bundles\bundle_2853.npy
2854,file_10,10680,10710,2024-06-13 15:06:16.703,2024-06-13 15:06:19.516,./eeg_bundles\bundles\bundles\bundle_2854.npy
2855,file_10,10710,10740,2024-06-13 15:06:19.643,2024-06-13 15:06:22.721,./eeg_bundles\bundles\bundles\bundle_2855.npy
2856,file_10,10740,10770,2024-06-13 15:06:22.736,2024-06-13 15:06:25.570,./eeg_bundles\bundles\bundles\bundle_2856.npy
2857,file_10,10770,10800,2024-06-13 15:06:25.672,2024-06-13 15:06:28.637,./eeg_bundles\bundles\bundles\bundle_2857.npy
2858,file_10,10800,10830,2024-06-13 15:06:28.638,2024-06-13 15:06:31.626,./eeg_bundles\bundles\bundles\bundle_2858.npy
2859,file_10,10830,10860,2024-06-13 15:06:31.698,2024-06-13 15:06:34.588,./eeg_bundles\bundles\bundles\bundle_2859.npy
2860,file_10,10860,10890,2024-06-13 15:06:34.680,2024-06-13 15:06:37.633,./eeg_bundles\bundles\bundles\bundle_2860.npy
2861,file_10,10890,10920,2024-06-13 15:06:37.728,2024-06-13 15:06:40.572,./eeg_bundles\bundles\bundles\bundle_2861.npy
2862,file_10,10920,10950,2024-06-13 15:06:40.675,2024-06-13 15:06:43.569,./eeg_bundles\bundles\bundles\bundle_2862.npy
2863,file_10,10950,10980,2024-06-13 15:06:43.641,2024-06-13 15:06:46.504,./eeg_bundles\bundles\bundles\bundle_2863.npy
2864,file_10,10980,11010,2024-06-13 15:06:46.675,2024-06-13 15:06:49.494,./eeg_bundles\bundles\bundles\bundle_2864.npy
2865,file_10,11010,11040,2024-06-13 15:06:49.614,2024-06-13 15:06:52.616,./eeg_bundles\bundles\bundles\bundle_2865.npy
2866,file_10,11040,11070,2024-06-13 15:06:52.718,2024-06-13 15:06:55.640,./eeg_bundles\bundles\bundles\bundle_2866.npy
2867,file_10,11070,11100,2024-06-13 15:06:55.702,2024-06-13 15:06:58.599,./eeg_bundles\bundles\bundles\bundle_2867.npy
2868,file_10,11100,11130,2024-06-13 15:06:58.659,2024-06-13 15:07:01.600,./eeg_bundles\bundles\bundles\bundle_2868.npy
2869,file_10,11130,11160,2024-06-13 15:07:01.667,2024-06-13 15:07:04.529,./eeg_bundles\bundles\bundles\bundle_2869.npy
2870,file_10,11160,11190,2024-06-13 15:07:04.629,2024-06-13 15:07:07.604,./eeg_bundles\bundles\bundles\bundle_2870.npy
2871,file_10,11190,11220,2024-06-13 15:07:07.701,2024-06-13 15:07:10.652,./eeg_bundles\bundles\bundles\bundle_2871.npy
2872,file_10,11220,11250,2024-06-13 15:07:10.722,2024-06-13 15:07:13.586,./eeg_bundles\bundles\bundles\bundle_2872.npy
2873,file_10,11250,11280,2024-06-13 15:07:13.650,2024-06-13 15:07:16.567,./eeg_bundles\bundles\bundles\bundle_2873.npy
2874,file_10,11280,11310,2024-06-13 15:07:16.667,2024-06-13 15:07:19.551,./eeg_bundles\bundles\bundles\bundle_2874.npy
2875,file_10,11310,11340,2024-06-13 15:07:19.683,2024-06-13 15:07:22.594,./eeg_bundles\bundles\bundles\bundle_2875.npy
2876,file_10,11340,11370,2024-06-13 15:07:22.697,2024-06-13 15:07:25.579,./eeg_bundles\bundles\bundles\bundle_2876.npy
2877,file_10,11370,11400,2024-06-13 15:07:25.678,2024-06-13 15:07:28.628,./eeg_bundles\bundles\bundles\bundle_2877.npy
2878,file_10,11400,11430,2024-06-13 15:07:28.657,2024-06-13 15:07:31.591,./eeg_bundles\bundles\bundles\bundle_2878.npy
2879,file_10,11430,11460,2024-06-13 15:07:31.660,2024-06-13 15:07:34.539,./eeg_bundles\bundles\bundles\bundle_2879.npy
2880,file_10,11460,11490,2024-06-13 15:07:34.606,2024-06-13 15:07:37.690,./eeg_bundles\bundles\bundles\bundle_2880.npy
2881,file_10,11490,11520,2024-06-13 15:07:37.785,2024-06-13 15:07:40.563,./eeg_bundles\bundles\bundles\bundle_2881.npy
2882,file_10,11520,11550,2024-06-13 15:07:40.671,2024-06-13 15:07:43.619,./eeg_bundles\bundles\bundles\bundle_2882.npy
2883,file_10,11550,11580,2024-06-13 15:07:43.645,2024-06-13 15:07:46.644,./eeg_bundles\bundles\bundles\bundle_2883.npy
2884,file_10,11580,11610,2024-06-13 15:07:46.681,2024-06-13 15:07:49.577,./eeg_bundles\bundles\bundles\bundle_2884.npy
2885,file_10,11610,11640,2024-06-13 15:07:49.644,2024-06-13 15:07:52.625,./eeg_bundles\bundles\bundles\bundle_2885.npy
2886,file_10,11640,11670,2024-06-13 15:07:52.691,2024-06-13 15:07:55.575,./eeg_bundles\bundles\bundles\bundle_2886.npy
2887,file_10,11670,11700,2024-06-13 15:07:55.642,2024-06-13 15:07:58.637,./eeg_bundles\bundles\bundles\bundle_2887.npy
2888,file_10,11700,11730,2024-06-13 15:07:58.638,2024-06-13 15:08:01.587,./eeg_bundles\bundles\bundles\bundle_2888.npy
2889,file_10,11730,11760,2024-06-13 15:08:01.661,2024-06-13 15:08:04.555,./eeg_bundles\bundles\bundles\bundle_2889.npy
2890,file_10,11760,11790,2024-06-13 15:08:04.621,2024-06-13 15:08:07.566,./eeg_bundles\bundles\bundles\bundle_2890.npy
2891,file_10,11790,11820,2024-06-13 15:08:07.663,2024-06-13 15:08:10.557,./eeg_bundles\bundles\bundles\bundle_2891.npy
2892,file_10,11820,11850,2024-06-13 15:08:10.618,2024-06-13 15:08:13.602,./eeg_bundles\bundles\bundles\bundle_2892.npy
2893,file_10,11850,11880,2024-06-13 15:08:13.694,2024-06-13 15:08:16.558,./eeg_bundles\bundles\bundles\bundle_2893.npy
2894,file_10,11880,11910,2024-06-13 15:08:16.663,2024-06-13 15:08:19.507,./eeg_bundles\bundles\bundles\bundle_2894.npy
2895,file_10,11910,11940,2024-06-13 15:08:19.613,2024-06-13 15:08:22.606,./eeg_bundles\bundles\bundles\bundle_2895.npy
2896,file_10,11940,11970,2024-06-13 15:08:22.705,2024-06-13 15:08:25.581,./eeg_bundles\bundles\bundles\bundle_2896.npy
2897,file_10,11970,12000,2024-06-13 15:08:25.699,2024-06-13 15:08:28.637,./eeg_bundles\bundles\bundles\bundle_2897.npy
2898,file_10,12000,12030,2024-06-13 15:08:28.638,2024-06-13 15:08:31.625,./eeg_bundles\bundles\bundles\bundle_2898.npy
2899,file_10,12030,12060,2024-06-13 15:08:31.716,2024-06-13 15:08:34.579,./eeg_bundles\bundles\bundles\bundle_2899.npy
2900,file_10,12060,12090,2024-06-13 15:08:34.650,2024-06-13 15:08:37.612,./eeg_bundles\bundles\bundles\bundle_2900.npy
2901,file_10,12090,12120,2024-06-13 15:08:37.813,2024-06-13 15:08:40.565,./eeg_bundles\bundles\bundles\bundle_2901.npy
2902,file_10,12120,12150,2024-06-13 15:08:40.660,2024-06-13 15:08:43.556,./eeg_bundles\bundles\bundles\bundle_2902.npy
2903,file_10,12150,12180,2024-06-13 15:08:43.657,2024-06-13 15:08:46.587,./eeg_bundles\bundles\bundles\bundle_2903.npy
2904,file_10,12180,12210,2024-06-13 15:08:46.660,2024-06-13 15:08:49.541,./eeg_bundles\bundles\bundles\bundle_2904.npy
2905,file_10,12210,12240,2024-06-13 15:08:49.669,2024-06-13 15:08:52.669,./eeg_bundles\bundles\bundles\bundle_2905.npy
2906,file_10,12240,12270,2024-06-13 15:08:52.744,2024-06-13 15:08:55.631,./eeg_bundles\bundles\bundles\bundle_2906.npy
2907,file_10,12270,12300,2024-06-13 15:08:55.699,2024-06-13 15:08:58.615,./eeg_bundles\bundles\bundles\bundle_2907.npy
2908,file_10,12300,12330,2024-06-13 15:08:58.651,2024-06-13 15:09:01.597,./eeg_bundles\bundles\bundles\bundle_2908.npy
2909,file_10,12330,12360,2024-06-13 15:09:01.695,2024-06-13 15:09:04.559,./eeg_bundles\bundles\bundles\bundle_2909.npy
2910,file_10,12360,12390,2024-06-13 15:09:04.656,2024-06-13 15:09:07.661,./eeg_bundles\bundles\bundles\bundle_2910.npy
2911,file_10,12390,12420,2024-06-13 15:09:07.701,2024-06-13 15:09:10.565,./eeg_bundles\bundles\bundles\bundle_2911.npy
2912,file_10,12420,12450,2024-06-13 15:09:10.660,2024-06-13 15:09:13.594,./eeg_bundles\bundles\bundles\bundle_2912.npy
2913,file_10,12450,12480,2024-06-13 15:09:13.686,2024-06-13 15:09:16.617,./eeg_bundles\bundles\bundles\bundle_2913.npy
2914,file_10,12480,12510,2024-06-13 15:09:16.709,2024-06-13 15:09:19.603,./eeg_bundles\bundles\bundles\bundle_2914.npy
2915,file_10,12510,12540,2024-06-13 15:09:19.700,2024-06-13 15:09:22.646,./eeg_bundles\bundles\bundles\bundle_2915.npy
2916,file_10,12540,12570,2024-06-13 15:09:22.756,2024-06-13 15:09:25.588,./eeg_bundles\bundles\bundles\bundle_2916.npy
2917,file_10,12570,12600,2024-06-13 15:09:25.693,2024-06-13 15:09:28.597,./eeg_bundles\bundles\bundles\bundle_2917.npy
2918,file_10,12600,12630,2024-06-13 15:09:28.661,2024-06-13 15:09:31.547,./eeg_bundles\bundles\bundles\bundle_2918.npy
2919,file_10,12630,12660,2024-06-13 15:09:31.690,2024-06-13 15:09:34.509,./eeg_bundles\bundles\bundles\bundle_2919.npy
2920,file_10,12660,12690,2024-06-13 15:09:34.645,2024-06-13 15:09:37.602,./eeg_bundles\bundles\bundles\bundle_2920.npy
2921,file_10,12690,12720,2024-06-13 15:09:37.702,2024-06-13 15:09:40.552,./eeg_bundles\bundles\bundles\bundle_2921.npy
2922,file_10,12720,12750,2024-06-13 15:09:40.652,2024-06-13 15:09:43.586,./eeg_bundles\bundles\bundles\bundle_2922.npy
2923,file_10,12750,12780,2024-06-13 15:09:43.652,2024-06-13 15:09:46.539,./eeg_bundles\bundles\bundles\bundle_2923.npy
2924,file_10,12780,12810,2024-06-13 15:09:46.672,2024-06-13 15:09:49.514,./eeg_bundles\bundles\bundles\bundle_2924.npy
2925,file_10,12810,12840,2024-06-13 15:09:49.642,2024-06-13 15:09:52.631,./eeg_bundles\bundles\bundles\bundle_2925.npy
2926,file_10,12840,12870,2024-06-13 15:09:52.724,2024-06-13 15:09:55.588,./eeg_bundles\bundles\bundles\bundle_2926.npy
2927,file_10,12870,12900,2024-06-13 15:09:55.692,2024-06-13 15:09:58.618,./eeg_bundles\bundles\bundles\bundle_2927.npy
2928,file_10,12900,12930,2024-06-13 15:09:58.640,2024-06-13 15:10:01.610,./eeg_bundles\bundles\bundles\bundle_2928.npy
2929,file_10,12930,12960,2024-06-13 15:10:01.719,2024-06-13 15:10:04.597,./eeg_bundles\bundles\bundles\bundle_2929.npy
2930,file_10,12960,12990,2024-06-13 15:10:04.637,2024-06-13 15:10:07.652,./eeg_bundles\bundles\bundles\bundle_2930.npy
2931,file_10,12990,13020,2024-06-13 15:10:07.745,2024-06-13 15:10:10.569,./eeg_bundles\bundles\bundles\bundle_2931.npy
2932,file_10,13020,13050,2024-06-13 15:10:10.700,2024-06-13 15:10:13.636,./eeg_bundles\bundles\bundles\bundle_2932.npy
2933,file_10,13050,13080,2024-06-13 15:10:13.641,2024-06-13 15:10:16.610,./eeg_bundles\bundles\bundles\bundle_2933.npy
2934,file_10,13080,13110,2024-06-13 15:10:16.686,2024-06-13 15:10:19.556,./eeg_bundles\bundles\bundles\bundle_2934.npy
2935,file_10,13110,13140,2024-06-13 15:10:19.659,2024-06-13 15:10:22.602,./eeg_bundles\bundles\bundles\bundle_2935.npy
2936,file_10,13140,13170,2024-06-13 15:10:22.679,2024-06-13 15:10:25.571,./eeg_bundles\bundles\bundles\bundle_2936.npy
2937,file_10,13170,13200,2024-06-13 15:10:25.636,2024-06-13 15:10:28.588,./eeg_bundles\bundles\bundles\bundle_2937.npy
2938,file_10,13200,13230,2024-06-13 15:10:28.650,2024-06-13 15:10:31.607,./eeg_bundles\bundles\bundles\bundle_2938.npy
2939,file_10,13230,13260,2024-06-13 15:10:31.738,2024-06-13 15:10:34.600,./eeg_bundles\bundles\bundles\bundle_2939.npy
2940,file_10,13260,13290,2024-06-13 15:10:34.696,2024-06-13 15:10:37.646,./eeg_bundles\bundles\bundles\bundle_2940.npy
2941,file_10,13290,13320,2024-06-13 15:10:37.717,2024-06-13 15:10:40.545,./eeg_bundles\bundles\bundles\bundle_2941.npy
2942,file_10,13320,13350,2024-06-13 15:10:40.645,2024-06-13 15:10:43.528,./eeg_bundles\bundles\bundles\bundle_2942.npy
2943,file_10,13350,13380,2024-06-13 15:10:43.638,2024-06-13 15:10:46.542,./eeg_bundles\bundles\bundles\bundle_2943.npy
2944,file_10,13380,13410,2024-06-13 15:10:46.641,2024-06-13 15:10:49.597,./eeg_bundles\bundles\bundles\bundle_2944.npy
2945,file_10,13410,13440,2024-06-13 15:10:49.631,2024-06-13 15:10:52.650,./eeg_bundles\bundles\bundles\bundle_2945.npy
2946,file_10,13440,13470,2024-06-13 15:10:52.728,2024-06-13 15:10:55.598,./eeg_bundles\bundles\bundles\bundle_2946.npy
2947,file_10,13470,13500,2024-06-13 15:10:55.702,2024-06-13 15:10:58.606,./eeg_bundles\bundles\bundles\bundle_2947.npy
2948,file_10,13500,13530,2024-06-13 15:10:58.659,2024-06-13 15:11:01.610,./eeg_bundles\bundles\bundles\bundle_2948.npy
2949,file_10,13530,13560,2024-06-13 15:11:01.681,2024-06-13 15:11:04.582,./eeg_bundles\bundles\bundles\bundle_2949.npy
2950,file_10,13560,13590,2024-06-13 15:11:04.689,2024-06-13 15:11:07.641,./eeg_bundles\bundles\bundles\bundle_2950.npy
2951,file_10,13590,13620,2024-06-13 15:11:07.780,2024-06-13 15:11:10.632,./eeg_bundles\bundles\bundles\bundle_2951.npy
2952,file_10,13620,13650,2024-06-13 15:11:10.684,2024-06-13 15:11:13.591,./eeg_bundles\bundles\bundles\bundle_2952.npy
2953,file_10,13650,13680,2024-06-13 15:11:13.653,2024-06-13 15:11:16.606,./eeg_bundles\bundles\bundles\bundle_2953.npy
2954,file_10,13680,13710,2024-06-13 15:11:16.673,2024-06-13 15:11:19.572,./eeg_bundles\bundles\bundles\bundle_2954.npy
2955,file_10,13710,13740,2024-06-13 15:11:19.656,2024-06-13 15:11:22.579,./eeg_bundles\bundles\bundles\bundle_2955.npy
2956,file_10,13740,13770,2024-06-13 15:11:22.702,2024-06-13 15:11:25.536,./eeg_bundles\bundles\bundles\bundle_2956.npy
2957,file_10,13770,13800,2024-06-13 15:11:25.630,2024-06-13 15:11:28.582,./eeg_bundles\bundles\bundles\bundle_2957.npy
2958,file_10,13800,13830,2024-06-13 15:11:28.643,2024-06-13 15:11:31.530,./eeg_bundles\bundles\bundles\bundle_2958.npy
2959,file_10,13830,13860,2024-06-13 15:11:31.640,2024-06-13 15:11:34.491,./eeg_bundles\bundles\bundles\bundle_2959.npy
2960,file_10,13860,13890,2024-06-13 15:11:34.688,2024-06-13 15:11:37.632,./eeg_bundles\bundles\bundles\bundle_2960.npy
2961,file_10,13890,13920,2024-06-13 15:11:37.723,2024-06-13 15:11:40.589,./eeg_bundles\bundles\bundles\bundle_2961.npy
2962,file_10,13920,13950,2024-06-13 15:11:40.690,2024-06-13 15:11:43.624,./eeg_bundles\bundles\bundles\bundle_2962.npy
2963,file_10,13950,13980,2024-06-13 15:11:43.649,2024-06-13 15:11:46.600,./eeg_bundles\bundles\bundles\bundle_2963.npy
2964,file_10,13980,14010,2024-06-13 15:11:46.670,2024-06-13 15:11:49.533,./eeg_bundles\bundles\bundles\bundle_2964.npy
2965,file_10,14010,14040,2024-06-13 15:11:49.644,2024-06-13 15:11:52.639,./eeg_bundles\bundles\bundles\bundle_2965.npy
2966,file_10,14040,14070,2024-06-13 15:11:52.746,2024-06-13 15:11:55.593,./eeg_bundles\bundles\bundles\bundle_2966.npy
2967,file_10,14070,14100,2024-06-13 15:11:55.696,2024-06-13 15:11:58.626,./eeg_bundles\bundles\bundles\bundle_2967.npy
2968,file_10,14100,14130,2024-06-13 15:11:58.655,2024-06-13 15:12:01.679,./eeg_bundles\bundles\bundles\bundle_2968.npy
2969,file_10,14130,14160,2024-06-13 15:12:01.697,2024-06-13 15:12:04.553,./eeg_bundles\bundles\bundles\bundle_2969.npy
2970,file_10,14160,14190,2024-06-13 15:12:04.627,2024-06-13 15:12:07.619,./eeg_bundles\bundles\bundles\bundle_2970.npy
